sentence,label,label_value,pred_label,max_pred_prob,all_prob,status,pred_new_label
About SOF Mattress,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7592384815216064,"{'EMI': 0.015233943, 'COD': 0.008036864, 'ORTHO_FEATURES': 0.010350991, 'ERGO_FEATURES': 0.021545509, 'COMPARISON': 0.017102776, 'WARRANTY': 0.0075154426, '100_NIGHT_TRIAL_OFFER': 0.019511016, 'SIZE_CUSTOMIZATION': 0.0070862477, 'WHAT_SIZE_TO_ORDER': 0.010186874, 'LEAD_GEN': 0.0100386115, 'CHECK_PINCODE': 0.0032408696, 'DISTRIBUTORS': 0.007926217, 'MATTRESS_COST': 0.018026166, 'PRODUCT_VARIANTS': 0.03191339, 'ABOUT_SOF_MATTRESS': 0.7592385, 'DELAY_IN_DELIVERY': 0.0127177015, 'ORDER_STATUS': 0.013528868, 'RETURN_EXCHANGE': 0.0065863766, 'CANCEL_ORDER': 0.0054872027, 'PILLOWS': 0.0076308534, 'OFFERS': 0.0070955255}",True,ABOUT_SOF_MATTRESS
What is SOF mattress,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7538713216781616,"{'EMI': 0.014541266, 'COD': 0.007704766, 'ORTHO_FEATURES': 0.010672028, 'ERGO_FEATURES': 0.02643618, 'COMPARISON': 0.019064784, 'WARRANTY': 0.0074214116, '100_NIGHT_TRIAL_OFFER': 0.01785326, 'SIZE_CUSTOMIZATION': 0.0075831087, 'WHAT_SIZE_TO_ORDER': 0.010686272, 'LEAD_GEN': 0.009318847, 'CHECK_PINCODE': 0.0032350847, 'DISTRIBUTORS': 0.007879066, 'MATTRESS_COST': 0.018188214, 'PRODUCT_VARIANTS': 0.034725, 'ABOUT_SOF_MATTRESS': 0.7538713, 'DELAY_IN_DELIVERY': 0.012359851, 'ORDER_STATUS': 0.0134640895, 'RETURN_EXCHANGE': 0.0059709256, 'CANCEL_ORDER': 0.004940252, 'PILLOWS': 0.007498473, 'OFFERS': 0.0065858685}",True,ABOUT_SOF_MATTRESS
Tell me about SOF mattresses,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7493178248405457,"{'EMI': 0.019989183, 'COD': 0.0068518603, 'ORTHO_FEATURES': 0.011377074, 'ERGO_FEATURES': 0.017817736, 'COMPARISON': 0.016960887, 'WARRANTY': 0.0068548606, '100_NIGHT_TRIAL_OFFER': 0.025551807, 'SIZE_CUSTOMIZATION': 0.0064096916, 'WHAT_SIZE_TO_ORDER': 0.009854379, 'LEAD_GEN': 0.009585813, 'CHECK_PINCODE': 0.0029561247, 'DISTRIBUTORS': 0.008776418, 'MATTRESS_COST': 0.015148852, 'PRODUCT_VARIANTS': 0.03794185, 'ABOUT_SOF_MATTRESS': 0.7493178, 'DELAY_IN_DELIVERY': 0.011994584, 'ORDER_STATUS': 0.014666565, 'RETURN_EXCHANGE': 0.0065513384, 'CANCEL_ORDER': 0.005269083, 'PILLOWS': 0.00815825, 'OFFERS': 0.007965814}",True,ABOUT_SOF_MATTRESS
Who are SOF mattress,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7498012185096741,"{'EMI': 0.019041719, 'COD': 0.007901185, 'ORTHO_FEATURES': 0.011900014, 'ERGO_FEATURES': 0.01782277, 'COMPARISON': 0.016707271, 'WARRANTY': 0.0069875694, '100_NIGHT_TRIAL_OFFER': 0.021958487, 'SIZE_CUSTOMIZATION': 0.0065181884, 'WHAT_SIZE_TO_ORDER': 0.011029086, 'LEAD_GEN': 0.010471668, 'CHECK_PINCODE': 0.0032436373, 'DISTRIBUTORS': 0.008837736, 'MATTRESS_COST': 0.0154591575, 'PRODUCT_VARIANTS': 0.031680785, 'ABOUT_SOF_MATTRESS': 0.7498012, 'DELAY_IN_DELIVERY': 0.012269158, 'ORDER_STATUS': 0.019005997, 'RETURN_EXCHANGE': 0.0074329423, 'CANCEL_ORDER': 0.005992809, 'PILLOWS': 0.008330671, 'OFFERS': 0.007607911}",True,ABOUT_SOF_MATTRESS
What is SOF,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7481798529624939,"{'EMI': 0.016889766, 'COD': 0.008410003, 'ORTHO_FEATURES': 0.013194835, 'ERGO_FEATURES': 0.024794796, 'COMPARISON': 0.016445575, 'WARRANTY': 0.0073737106, '100_NIGHT_TRIAL_OFFER': 0.020490525, 'SIZE_CUSTOMIZATION': 0.0077889664, 'WHAT_SIZE_TO_ORDER': 0.01273857, 'LEAD_GEN': 0.010374899, 'CHECK_PINCODE': 0.003430144, 'DISTRIBUTORS': 0.008906837, 'MATTRESS_COST': 0.016969338, 'PRODUCT_VARIANTS': 0.025311178, 'ABOUT_SOF_MATTRESS': 0.74817985, 'DELAY_IN_DELIVERY': 0.014104413, 'ORDER_STATUS': 0.017410034, 'RETURN_EXCHANGE': 0.007044403, 'CANCEL_ORDER': 0.005907576, 'PILLOWS': 0.007331785, 'OFFERS': 0.006902758}",True,ABOUT_SOF_MATTRESS
How is SOF mattress different from,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7530674338340759,"{'EMI': 0.014628248, 'COD': 0.00815876, 'ORTHO_FEATURES': 0.011192926, 'ERGO_FEATURES': 0.021624228, 'COMPARISON': 0.021759123, 'WARRANTY': 0.0074775266, '100_NIGHT_TRIAL_OFFER': 0.017402176, 'SIZE_CUSTOMIZATION': 0.008039946, 'WHAT_SIZE_TO_ORDER': 0.011671419, 'LEAD_GEN': 0.00971814, 'CHECK_PINCODE': 0.0036733686, 'DISTRIBUTORS': 0.008861446, 'MATTRESS_COST': 0.01760659, 'PRODUCT_VARIANTS': 0.031022424, 'ABOUT_SOF_MATTRESS': 0.75306743, 'DELAY_IN_DELIVERY': 0.012551889, 'ORDER_STATUS': 0.014699788, 'RETURN_EXCHANGE': 0.006497743, 'CANCEL_ORDER': 0.005163042, 'PILLOWS': 0.0076647713, 'OFFERS': 0.0075191087}",True,ABOUT_SOF_MATTRESS
Tell me about SOF Mattress,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7573025822639465,"{'EMI': 0.014114421, 'COD': 0.0077588647, 'ORTHO_FEATURES': 0.010492539, 'ERGO_FEATURES': 0.021837495, 'COMPARISON': 0.017914742, 'WARRANTY': 0.007045714, '100_NIGHT_TRIAL_OFFER': 0.01945855, 'SIZE_CUSTOMIZATION': 0.0072285854, 'WHAT_SIZE_TO_ORDER': 0.010375124, 'LEAD_GEN': 0.009816246, 'CHECK_PINCODE': 0.0033717162, 'DISTRIBUTORS': 0.007966469, 'MATTRESS_COST': 0.016722018, 'PRODUCT_VARIANTS': 0.036404807, 'ABOUT_SOF_MATTRESS': 0.7573026, 'DELAY_IN_DELIVERY': 0.012916134, 'ORDER_STATUS': 0.0125511475, 'RETURN_EXCHANGE': 0.0063191894, 'CANCEL_ORDER': 0.005165889, 'PILLOWS': 0.0077830646, 'OFFERS': 0.007454571}",True,ABOUT_SOF_MATTRESS
Tell me about company,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.642153799533844,"{'EMI': 0.030875403, 'COD': 0.0069800094, 'ORTHO_FEATURES': 0.018028941, 'ERGO_FEATURES': 0.020271996, 'COMPARISON': 0.023348581, 'WARRANTY': 0.010299201, '100_NIGHT_TRIAL_OFFER': 0.02550846, 'SIZE_CUSTOMIZATION': 0.0069065955, 'WHAT_SIZE_TO_ORDER': 0.016559452, 'LEAD_GEN': 0.011688802, 'CHECK_PINCODE': 0.0034939956, 'DISTRIBUTORS': 0.017828116, 'MATTRESS_COST': 0.021628996, 'PRODUCT_VARIANTS': 0.06827902, 'ABOUT_SOF_MATTRESS': 0.6421538, 'DELAY_IN_DELIVERY': 0.014593102, 'ORDER_STATUS': 0.02591842, 'RETURN_EXCHANGE': 0.008632714, 'CANCEL_ORDER': 0.0058941757, 'PILLOWS': 0.008154965, 'OFFERS': 0.012955225}",True,ABOUT_SOF_MATTRESS
 Who is SOF mattress,ABOUT_SOF_MATTRESS,14,ABOUT_SOF_MATTRESS,0.7459408044815063,"{'EMI': 0.017125014, 'COD': 0.008081203, 'ORTHO_FEATURES': 0.012276928, 'ERGO_FEATURES': 0.018618489, 'COMPARISON': 0.01639214, 'WARRANTY': 0.007274363, '100_NIGHT_TRIAL_OFFER': 0.021102868, 'SIZE_CUSTOMIZATION': 0.0068584513, 'WHAT_SIZE_TO_ORDER': 0.010889838, 'LEAD_GEN': 0.011225906, 'CHECK_PINCODE': 0.0033733295, 'DISTRIBUTORS': 0.008815563, 'MATTRESS_COST': 0.016621117, 'PRODUCT_VARIANTS': 0.032206062, 'ABOUT_SOF_MATTRESS': 0.7459408, 'DELAY_IN_DELIVERY': 0.013885281, 'ORDER_STATUS': 0.019960392, 'RETURN_EXCHANGE': 0.007698896, 'CANCEL_ORDER': 0.006299727, 'PILLOWS': 0.008076838, 'OFFERS': 0.007276774}",True,ABOUT_SOF_MATTRESS
It's been a month,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7473034262657166,"{'EMI': 0.013626654, 'COD': 0.009603008, 'ORTHO_FEATURES': 0.020119816, 'ERGO_FEATURES': 0.006046863, 'COMPARISON': 0.011619851, 'WARRANTY': 0.0070571518, '100_NIGHT_TRIAL_OFFER': 0.015534354, 'SIZE_CUSTOMIZATION': 0.008553063, 'WHAT_SIZE_TO_ORDER': 0.015602045, 'LEAD_GEN': 0.016745847, 'CHECK_PINCODE': 0.00536718, 'DISTRIBUTORS': 0.018830031, 'MATTRESS_COST': 0.015448029, 'PRODUCT_VARIANTS': 0.018426772, 'ABOUT_SOF_MATTRESS': 0.016733611, 'DELAY_IN_DELIVERY': 0.7473034, 'ORDER_STATUS': 0.011235172, 'RETURN_EXCHANGE': 0.019104073, 'CANCEL_ORDER': 0.00882757, 'PILLOWS': 0.0070430287, 'OFFERS': 0.00717246}",True,DELAY_IN_DELIVERY
Why so long?,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7372454404830933,"{'EMI': 0.014395539, 'COD': 0.009818377, 'ORTHO_FEATURES': 0.022023657, 'ERGO_FEATURES': 0.006119687, 'COMPARISON': 0.011332213, 'WARRANTY': 0.006471745, '100_NIGHT_TRIAL_OFFER': 0.01657549, 'SIZE_CUSTOMIZATION': 0.008915464, 'WHAT_SIZE_TO_ORDER': 0.018565824, 'LEAD_GEN': 0.018599113, 'CHECK_PINCODE': 0.004962622, 'DISTRIBUTORS': 0.016945954, 'MATTRESS_COST': 0.015007812, 'PRODUCT_VARIANTS': 0.017722823, 'ABOUT_SOF_MATTRESS': 0.016661221, 'DELAY_IN_DELIVERY': 0.73724544, 'ORDER_STATUS': 0.012160258, 'RETURN_EXCHANGE': 0.022123385, 'CANCEL_ORDER': 0.009588671, 'PILLOWS': 0.007981565, 'OFFERS': 0.0067831716}",True,DELAY_IN_DELIVERY
I did not receive my order yet,DELAY_IN_DELIVERY,15,ORDER_STATUS,0.8907728791236877,"{'EMI': 0.007466776, 'COD': 0.005493037, 'ORTHO_FEATURES': 0.007898168, 'ERGO_FEATURES': 0.0033860551, 'COMPARISON': 0.004552326, 'WARRANTY': 0.0048367037, '100_NIGHT_TRIAL_OFFER': 0.0064987554, 'SIZE_CUSTOMIZATION': 0.0023815967, 'WHAT_SIZE_TO_ORDER': 0.0056241476, 'LEAD_GEN': 0.005117344, 'CHECK_PINCODE': 0.0024593524, 'DISTRIBUTORS': 0.0048909783, 'MATTRESS_COST': 0.008061781, 'PRODUCT_VARIANTS': 0.003962524, 'ABOUT_SOF_MATTRESS': 0.0042579453, 'DELAY_IN_DELIVERY': 0.0024203234, 'ORDER_STATUS': 0.8907729, 'RETURN_EXCHANGE': 0.00862289, 'CANCEL_ORDER': 0.015873436, 'PILLOWS': 0.0025828306, 'OFFERS': 0.002840114}",False,ORDER_STATUS
Why so many days,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.6931830048561096,"{'EMI': 0.018688148, 'COD': 0.010352932, 'ORTHO_FEATURES': 0.023582542, 'ERGO_FEATURES': 0.0071398346, 'COMPARISON': 0.012766682, 'WARRANTY': 0.006687355, '100_NIGHT_TRIAL_OFFER': 0.03012273, 'SIZE_CUSTOMIZATION': 0.009181309, 'WHAT_SIZE_TO_ORDER': 0.019177336, 'LEAD_GEN': 0.019255454, 'CHECK_PINCODE': 0.0043874923, 'DISTRIBUTORS': 0.017218862, 'MATTRESS_COST': 0.01755091, 'PRODUCT_VARIANTS': 0.021075036, 'ABOUT_SOF_MATTRESS': 0.024795184, 'DELAY_IN_DELIVERY': 0.693183, 'ORDER_STATUS': 0.012772971, 'RETURN_EXCHANGE': 0.024980653, 'CANCEL_ORDER': 0.011376756, 'PILLOWS': 0.008234991, 'OFFERS': 0.0074698236}",True,DELAY_IN_DELIVERY
It's delayed,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7491987943649292,"{'EMI': 0.015002049, 'COD': 0.008870374, 'ORTHO_FEATURES': 0.023199907, 'ERGO_FEATURES': 0.006063026, 'COMPARISON': 0.011279207, 'WARRANTY': 0.00672653, '100_NIGHT_TRIAL_OFFER': 0.015380578, 'SIZE_CUSTOMIZATION': 0.007809228, 'WHAT_SIZE_TO_ORDER': 0.015361328, 'LEAD_GEN': 0.016673613, 'CHECK_PINCODE': 0.0046117525, 'DISTRIBUTORS': 0.01780149, 'MATTRESS_COST': 0.014463497, 'PRODUCT_VARIANTS': 0.016850878, 'ABOUT_SOF_MATTRESS': 0.016923178, 'DELAY_IN_DELIVERY': 0.7491988, 'ORDER_STATUS': 0.011794777, 'RETURN_EXCHANGE': 0.019738758, 'CANCEL_ORDER': 0.008782919, 'PILLOWS': 0.006789759, 'OFFERS': 0.006678348}",True,DELAY_IN_DELIVERY
Almost 1 month over,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7336233854293823,"{'EMI': 0.014843474, 'COD': 0.009631454, 'ORTHO_FEATURES': 0.025921041, 'ERGO_FEATURES': 0.0060789157, 'COMPARISON': 0.011624745, 'WARRANTY': 0.0072571044, '100_NIGHT_TRIAL_OFFER': 0.01845443, 'SIZE_CUSTOMIZATION': 0.008737, 'WHAT_SIZE_TO_ORDER': 0.01733516, 'LEAD_GEN': 0.01624395, 'CHECK_PINCODE': 0.005185689, 'DISTRIBUTORS': 0.016946243, 'MATTRESS_COST': 0.01679914, 'PRODUCT_VARIANTS': 0.016941862, 'ABOUT_SOF_MATTRESS': 0.016189335, 'DELAY_IN_DELIVERY': 0.7336234, 'ORDER_STATUS': 0.01275989, 'RETURN_EXCHANGE': 0.02221736, 'CANCEL_ORDER': 0.009493235, 'PILLOWS': 0.006555097, 'OFFERS': 0.007161449}",True,DELAY_IN_DELIVERY
 It's been 30 days my product haven't received,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7520779967308044,"{'EMI': 0.013187935, 'COD': 0.009984665, 'ORTHO_FEATURES': 0.022488365, 'ERGO_FEATURES': 0.005765395, 'COMPARISON': 0.01077693, 'WARRANTY': 0.0064720125, '100_NIGHT_TRIAL_OFFER': 0.016479615, 'SIZE_CUSTOMIZATION': 0.007613439, 'WHAT_SIZE_TO_ORDER': 0.015167926, 'LEAD_GEN': 0.016267272, 'CHECK_PINCODE': 0.0051363716, 'DISTRIBUTORS': 0.017451052, 'MATTRESS_COST': 0.013385546, 'PRODUCT_VARIANTS': 0.017839761, 'ABOUT_SOF_MATTRESS': 0.01547214, 'DELAY_IN_DELIVERY': 0.752078, 'ORDER_STATUS': 0.011589473, 'RETURN_EXCHANGE': 0.021201901, 'CANCEL_ORDER': 0.008943749, 'PILLOWS': 0.0063370885, 'OFFERS': 0.006361339}",True,DELAY_IN_DELIVERY
It's been so many days,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7445054054260254,"{'EMI': 0.013021774, 'COD': 0.009541799, 'ORTHO_FEATURES': 0.021871036, 'ERGO_FEATURES': 0.0060216575, 'COMPARISON': 0.011481837, 'WARRANTY': 0.006785266, '100_NIGHT_TRIAL_OFFER': 0.016401988, 'SIZE_CUSTOMIZATION': 0.008872308, 'WHAT_SIZE_TO_ORDER': 0.016739849, 'LEAD_GEN': 0.01659423, 'CHECK_PINCODE': 0.00521538, 'DISTRIBUTORS': 0.01769569, 'MATTRESS_COST': 0.016215587, 'PRODUCT_VARIANTS': 0.017688988, 'ABOUT_SOF_MATTRESS': 0.017109005, 'DELAY_IN_DELIVERY': 0.7445054, 'ORDER_STATUS': 0.011504916, 'RETURN_EXCHANGE': 0.019112576, 'CANCEL_ORDER': 0.008986115, 'PILLOWS': 0.007539357, 'OFFERS': 0.0070953006}",True,DELAY_IN_DELIVERY
It's already one month,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7483895421028137,"{'EMI': 0.013653084, 'COD': 0.009492066, 'ORTHO_FEATURES': 0.021314673, 'ERGO_FEATURES': 0.0058941483, 'COMPARISON': 0.011552807, 'WARRANTY': 0.0069384263, '100_NIGHT_TRIAL_OFFER': 0.01527479, 'SIZE_CUSTOMIZATION': 0.008403423, 'WHAT_SIZE_TO_ORDER': 0.016107986, 'LEAD_GEN': 0.016662676, 'CHECK_PINCODE': 0.004942905, 'DISTRIBUTORS': 0.01802911, 'MATTRESS_COST': 0.015817862, 'PRODUCT_VARIANTS': 0.017006196, 'ABOUT_SOF_MATTRESS': 0.017689642, 'DELAY_IN_DELIVERY': 0.74838954, 'ORDER_STATUS': 0.011429913, 'RETURN_EXCHANGE': 0.019034874, 'CANCEL_ORDER': 0.008603754, 'PILLOWS': 0.0067917425, 'OFFERS': 0.0069703544}",True,DELAY_IN_DELIVERY
Delivery is delayed,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7202696204185486,"{'EMI': 0.016850384, 'COD': 0.011652015, 'ORTHO_FEATURES': 0.032362774, 'ERGO_FEATURES': 0.00731331, 'COMPARISON': 0.01131061, 'WARRANTY': 0.0075583085, '100_NIGHT_TRIAL_OFFER': 0.020128932, 'SIZE_CUSTOMIZATION': 0.009848599, 'WHAT_SIZE_TO_ORDER': 0.013377029, 'LEAD_GEN': 0.01829282, 'CHECK_PINCODE': 0.0055821207, 'DISTRIBUTORS': 0.01662313, 'MATTRESS_COST': 0.017133867, 'PRODUCT_VARIANTS': 0.016996616, 'ABOUT_SOF_MATTRESS': 0.01583225, 'DELAY_IN_DELIVERY': 0.7202696, 'ORDER_STATUS': 0.011353401, 'RETURN_EXCHANGE': 0.021553162, 'CANCEL_ORDER': 0.011278146, 'PILLOWS': 0.0074419333, 'OFFERS': 0.0072409273}",True,DELAY_IN_DELIVERY
It's too late to get delivered,DELAY_IN_DELIVERY,15,DELAY_IN_DELIVERY,0.7460561394691467,"{'EMI': 0.014817188, 'COD': 0.010276872, 'ORTHO_FEATURES': 0.023577379, 'ERGO_FEATURES': 0.0058554984, 'COMPARISON': 0.011153529, 'WARRANTY': 0.0066589015, '100_NIGHT_TRIAL_OFFER': 0.015471731, 'SIZE_CUSTOMIZATION': 0.007777646, 'WHAT_SIZE_TO_ORDER': 0.014565703, 'LEAD_GEN': 0.018149517, 'CHECK_PINCODE': 0.0047743237, 'DISTRIBUTORS': 0.017917512, 'MATTRESS_COST': 0.015439801, 'PRODUCT_VARIANTS': 0.015865197, 'ABOUT_SOF_MATTRESS': 0.016736466, 'DELAY_IN_DELIVERY': 0.74605614, 'ORDER_STATUS': 0.0120138945, 'RETURN_EXCHANGE': 0.019995417, 'CANCEL_ORDER': 0.009656051, 'PILLOWS': 0.006546206, 'OFFERS': 0.006695089}",True,DELAY_IN_DELIVERY
Order Status,ORDER_STATUS,16,ORDER_STATUS,0.9243388772010803,"{'EMI': 0.0057439804, 'COD': 0.00374331, 'ORTHO_FEATURES': 0.006086892, 'ERGO_FEATURES': 0.002340737, 'COMPARISON': 0.0032884974, 'WARRANTY': 0.0036866479, '100_NIGHT_TRIAL_OFFER': 0.0041973027, 'SIZE_CUSTOMIZATION': 0.0018518387, 'WHAT_SIZE_TO_ORDER': 0.0043488718, 'LEAD_GEN': 0.004252871, 'CHECK_PINCODE': 0.0016515998, 'DISTRIBUTORS': 0.003955841, 'MATTRESS_COST': 0.00731749, 'PRODUCT_VARIANTS': 0.0030881735, 'ABOUT_SOF_MATTRESS': 0.0032820136, 'DELAY_IN_DELIVERY': 0.0015872839, 'ORDER_STATUS': 0.9243389, 'RETURN_EXCHANGE': 0.0060153813, 'CANCEL_ORDER': 0.0055872924, 'PILLOWS': 0.0017885858, 'OFFERS': 0.0018465737}",True,ORDER_STATUS
What is my order status?,ORDER_STATUS,16,ORDER_STATUS,0.9230366945266724,"{'EMI': 0.005660009, 'COD': 0.0038520796, 'ORTHO_FEATURES': 0.006233713, 'ERGO_FEATURES': 0.0024573884, 'COMPARISON': 0.0033858044, 'WARRANTY': 0.0036517251, '100_NIGHT_TRIAL_OFFER': 0.0041790884, 'SIZE_CUSTOMIZATION': 0.001839111, 'WHAT_SIZE_TO_ORDER': 0.0046187257, 'LEAD_GEN': 0.0042187115, 'CHECK_PINCODE': 0.0017609996, 'DISTRIBUTORS': 0.0042612087, 'MATTRESS_COST': 0.007181367, 'PRODUCT_VARIANTS': 0.0031539593, 'ABOUT_SOF_MATTRESS': 0.0033606573, 'DELAY_IN_DELIVERY': 0.0016981808, 'ORDER_STATUS': 0.9230367, 'RETURN_EXCHANGE': 0.0057818675, 'CANCEL_ORDER': 0.0058685686, 'PILLOWS': 0.0018433016, 'OFFERS': 0.001956808}",True,ORDER_STATUS
Order related,ORDER_STATUS,16,ORDER_STATUS,0.9123648405075073,"{'EMI': 0.0063222502, 'COD': 0.0043716123, 'ORTHO_FEATURES': 0.007513, 'ERGO_FEATURES': 0.002580559, 'COMPARISON': 0.0045264186, 'WARRANTY': 0.0039341045, '100_NIGHT_TRIAL_OFFER': 0.0043996098, 'SIZE_CUSTOMIZATION': 0.0019921123, 'WHAT_SIZE_TO_ORDER': 0.0052608745, 'LEAD_GEN': 0.00442257, 'CHECK_PINCODE': 0.0019064313, 'DISTRIBUTORS': 0.005251233, 'MATTRESS_COST': 0.0071616704, 'PRODUCT_VARIANTS': 0.003590492, 'ABOUT_SOF_MATTRESS': 0.0042458028, 'DELAY_IN_DELIVERY': 0.0018402648, 'ORDER_STATUS': 0.91236484, 'RETURN_EXCHANGE': 0.0068729185, 'CANCEL_ORDER': 0.0069241817, 'PILLOWS': 0.0021640307, 'OFFERS': 0.0023550694}",True,ORDER_STATUS
Status of my order,ORDER_STATUS,16,ORDER_STATUS,0.9232908487319946,"{'EMI': 0.0055976445, 'COD': 0.003771325, 'ORTHO_FEATURES': 0.006094591, 'ERGO_FEATURES': 0.0024520291, 'COMPARISON': 0.003419649, 'WARRANTY': 0.003642531, '100_NIGHT_TRIAL_OFFER': 0.0042702425, 'SIZE_CUSTOMIZATION': 0.0018959057, 'WHAT_SIZE_TO_ORDER': 0.00438372, 'LEAD_GEN': 0.004160534, 'CHECK_PINCODE': 0.0017281863, 'DISTRIBUTORS': 0.0038389876, 'MATTRESS_COST': 0.007310734, 'PRODUCT_VARIANTS': 0.0031400854, 'ABOUT_SOF_MATTRESS': 0.0033940908, 'DELAY_IN_DELIVERY': 0.0016215728, 'ORDER_STATUS': 0.92329085, 'RETURN_EXCHANGE': 0.0060314736, 'CANCEL_ORDER': 0.006167979, 'PILLOWS': 0.0018372716, 'OFFERS': 0.0019506764}",True,ORDER_STATUS
What about my order,ORDER_STATUS,16,ORDER_STATUS,0.9160725474357605,"{'EMI': 0.0063041374, 'COD': 0.0038103221, 'ORTHO_FEATURES': 0.0059294677, 'ERGO_FEATURES': 0.0026518044, 'COMPARISON': 0.0039128293, 'WARRANTY': 0.0039299987, '100_NIGHT_TRIAL_OFFER': 0.0047756247, 'SIZE_CUSTOMIZATION': 0.0018626687, 'WHAT_SIZE_TO_ORDER': 0.0049132947, 'LEAD_GEN': 0.0045454768, 'CHECK_PINCODE': 0.0018757934, 'DISTRIBUTORS': 0.0048526363, 'MATTRESS_COST': 0.007365909, 'PRODUCT_VARIANTS': 0.0035636094, 'ABOUT_SOF_MATTRESS': 0.0040038032, 'DELAY_IN_DELIVERY': 0.0017866006, 'ORDER_STATUS': 0.91607255, 'RETURN_EXCHANGE': 0.0058256965, 'CANCEL_ORDER': 0.007802684, 'PILLOWS': 0.0019513426, 'OFFERS': 0.0022637371}",True,ORDER_STATUS
My order Number,ORDER_STATUS,16,ORDER_STATUS,0.9225754737854004,"{'EMI': 0.005604833, 'COD': 0.0038168624, 'ORTHO_FEATURES': 0.0063779997, 'ERGO_FEATURES': 0.0024710987, 'COMPARISON': 0.0033942144, 'WARRANTY': 0.003599184, '100_NIGHT_TRIAL_OFFER': 0.0041689035, 'SIZE_CUSTOMIZATION': 0.0018687801, 'WHAT_SIZE_TO_ORDER': 0.0049778204, 'LEAD_GEN': 0.0042859293, 'CHECK_PINCODE': 0.0017760947, 'DISTRIBUTORS': 0.004154049, 'MATTRESS_COST': 0.007364629, 'PRODUCT_VARIANTS': 0.0030724914, 'ABOUT_SOF_MATTRESS': 0.0032636675, 'DELAY_IN_DELIVERY': 0.0016838529, 'ORDER_STATUS': 0.9225755, 'RETURN_EXCHANGE': 0.0056983083, 'CANCEL_ORDER': 0.006088957, 'PILLOWS': 0.0018464262, 'OFFERS': 0.001910509}",True,ORDER_STATUS
Where is my order,ORDER_STATUS,16,ORDER_STATUS,0.914035975933075,"{'EMI': 0.006127161, 'COD': 0.0045395405, 'ORTHO_FEATURES': 0.006651025, 'ERGO_FEATURES': 0.0026669002, 'COMPARISON': 0.0037061216, 'WARRANTY': 0.004054217, '100_NIGHT_TRIAL_OFFER': 0.004451303, 'SIZE_CUSTOMIZATION': 0.001861909, 'WHAT_SIZE_TO_ORDER': 0.0053256243, 'LEAD_GEN': 0.0046293265, 'CHECK_PINCODE': 0.002073552, 'DISTRIBUTORS': 0.0056734513, 'MATTRESS_COST': 0.007372046, 'PRODUCT_VARIANTS': 0.0035246534, 'ABOUT_SOF_MATTRESS': 0.0037612026, 'DELAY_IN_DELIVERY': 0.0017632227, 'ORDER_STATUS': 0.914036, 'RETURN_EXCHANGE': 0.005783607, 'CANCEL_ORDER': 0.0077442457, 'PILLOWS': 0.002024825, 'OFFERS': 0.0022300715}",True,ORDER_STATUS
Order #,ORDER_STATUS,16,ORDER_STATUS,0.9204915761947632,"{'EMI': 0.005679568, 'COD': 0.0040004505, 'ORTHO_FEATURES': 0.006041615, 'ERGO_FEATURES': 0.002367901, 'COMPARISON': 0.0034403966, 'WARRANTY': 0.0038369398, '100_NIGHT_TRIAL_OFFER': 0.004210449, 'SIZE_CUSTOMIZATION': 0.0018060193, 'WHAT_SIZE_TO_ORDER': 0.0048913704, 'LEAD_GEN': 0.0047817705, 'CHECK_PINCODE': 0.0017710488, 'DISTRIBUTORS': 0.0042837337, 'MATTRESS_COST': 0.007073185, 'PRODUCT_VARIANTS': 0.003106933, 'ABOUT_SOF_MATTRESS': 0.003334022, 'DELAY_IN_DELIVERY': 0.001612343, 'ORDER_STATUS': 0.9204916, 'RETURN_EXCHANGE': 0.0058709737, 'CANCEL_ORDER': 0.0076744216, 'PILLOWS': 0.0018262792, 'OFFERS': 0.0018991431}",True,ORDER_STATUS
